robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,robot_speed_kmh,num_delivery_rate,utilization_rate,num_risk
9.0,10.0,9.0,11.0,9.0,13.0,9.0,12.0,11.0,12.0,9.0,13.0,9.0,12.0,10.0,11.0,9.0,11.0,0.0,0.0,11.2,0.388,0.9562937242798353,17.4
10.0,12.0,10.0,11.0,11.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.064,0.9153819444444444,1.8
10.0,13.0,11.0,13.0,11.0,13.0,12.0,14.0,9.0,12.0,12.0,14.0,12.0,14.0,9.0,13.0,11.0,14.0,0.0,0.0,14.3,0.448,0.969375,16.6
9.0,13.0,12.0,13.0,9.0,11.0,11.0,12.0,12.0,13.0,12.0,14.0,12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,16.4,0.296,0.9674826388888887,15.2
10.0,14.0,11.0,14.0,10.0,12.0,12.0,14.0,9.0,12.0,10.0,14.0,10.0,13.0,11.0,14.0,12.0,14.0,0.0,0.0,17.1,0.516,0.96491512345679,22.2
11.0,14.0,10.0,12.0,11.0,14.0,11.0,13.0,11.0,13.0,10.0,11.0,10.0,14.0,9.0,13.0,12.0,13.0,0.0,0.0,12.5,0.412,0.9549845679012344,19.2
10.0,11.0,10.0,12.0,9.0,13.0,10.0,11.0,11.0,14.0,9.0,13.0,9.0,12.0,11.0,13.0,9.0,10.0,0.0,0.0,14.0,0.404,0.9610056584362139,14.8
9.0,10.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,10.0,9.0,13.0,9.0,12.0,10.0,11.0,9.0,11.0,0.0,0.0,11.8,0.392,0.9631841563786006,17.4
9.0,10.0,9.0,13.0,12.0,13.0,10.0,13.0,11.0,14.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.296,0.9708024691358025,13.6
9.0,13.0,10.0,13.0,9.0,12.0,11.0,12.0,12.0,13.0,11.0,13.0,12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,16.5,0.356,0.9664438657407407,15.8
10.0,13.0,10.0,12.0,9.0,11.0,10.0,13.0,9.0,13.0,9.0,10.0,10.0,13.0,9.0,12.0,9.0,10.0,0.0,0.0,9.3,0.388,0.9631995884773661,15.0
10.0,14.0,12.0,13.0,10.0,12.0,12.0,14.0,9.0,13.0,11.0,13.0,11.0,13.0,11.0,14.0,9.0,13.0,0.0,0.0,15.1,0.48,0.9808307613168724,18.0
10.0,11.0,9.0,11.0,9.0,13.0,11.0,14.0,11.0,12.0,9.0,13.0,9.0,12.0,12.0,13.0,9.0,11.0,0.0,0.0,11.9,0.388,0.9529192386831274,15.8
9.0,10.0,11.0,12.0,9.0,10.0,9.0,11.0,9.0,11.0,12.0,14.0,12.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0,2.6,0.168,0.947829861111111,6.8
9.0,13.0,10.0,13.0,9.0,12.0,11.0,14.0,11.0,13.0,11.0,13.0,12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,16.5,0.416,0.9659751157407407,16.0
11.0,12.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,10.0,11.0,14.0,9.0,12.0,11.0,12.0,9.0,11.0,0.0,0.0,12.4,0.376,0.9568904320987652,14.2
10.0,13.0,11.0,14.0,10.0,11.0,9.0,11.0,10.0,13.0,11.0,14.0,10.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,17.3,0.42,0.9705555555555555,19.6
9.0,10.0,9.0,11.0,9.0,13.0,9.0,13.0,9.0,13.0,9.0,12.0,9.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,12.5,0.456,0.9824508101851852,22.2
10.0,11.0,9.0,11.0,9.0,13.0,11.0,14.0,9.0,10.0,9.0,13.0,9.0,11.0,12.0,14.0,9.0,11.0,0.0,0.0,12.5,0.4,0.9726183127572017,20.0
11.0,13.0,11.0,13.0,11.0,14.0,9.0,10.0,11.0,14.0,9.0,12.0,12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,4.3,0.26,0.9834201388888888,11.4
11.0,12.0,11.0,13.0,10.0,14.0,9.0,13.0,11.0,12.0,10.0,12.0,9.0,13.0,11.0,14.0,10.0,12.0,0.0,0.0,11.0,0.428,0.963037551440329,15.0
11.0,12.0,9.0,11.0,10.0,14.0,12.0,14.0,12.0,13.0,9.0,13.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,12.5,0.352,0.9567071759259258,15.0
10.0,12.0,9.0,11.0,11.0,14.0,9.0,12.0,10.0,11.0,9.0,10.0,11.0,14.0,11.0,14.0,10.0,12.0,0.0,0.0,19.4,0.4,0.9540843621399175,17.6
9.0,10.0,10.0,12.0,10.0,14.0,9.0,12.0,11.0,12.0,9.0,13.0,9.0,12.0,10.0,11.0,9.0,10.0,0.0,0.0,11.9,0.372,0.9661239711934155,15.8
11.0,12.0,11.0,14.0,12.0,14.0,12.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.22,0.960148148148148,9.6
11.0,12.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,10.0,9.0,13.0,9.0,11.0,12.0,14.0,9.0,11.0,0.0,0.0,12.4,0.392,0.9563888888888887,17.6
10.0,11.0,10.0,12.0,9.0,13.0,9.0,12.0,10.0,11.0,9.0,13.0,9.0,12.0,10.0,11.0,9.0,10.0,0.0,0.0,11.8,0.372,0.967713477366255,19.0
12.0,13.0,10.0,14.0,10.0,13.0,12.0,14.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.228,0.9259490740740741,6.8
10.0,11.0,9.0,11.0,11.0,14.0,11.0,14.0,9.0,12.0,9.0,12.0,10.0,13.0,12.0,14.0,10.0,14.0,12.0,14.0,1.5,0.232,0.9552384259259259,11.4
11.0,13.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,12.5,0.42,0.9707175925925926,17.4
10.0,14.0,9.0,11.0,12.0,14.0,9.0,12.0,11.0,13.0,10.0,12.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.0,0.408,0.9709722222222221,16.8
11.0,12.0,9.0,11.0,12.0,14.0,9.0,10.0,9.0,12.0,12.0,13.0,11.0,14.0,10.0,11.0,11.0,14.0,9.0,12.0,11.2,0.372,0.960412037037037,17.2
9.0,12.0,10.0,11.0,10.0,12.0,12.0,14.0,9.0,13.0,11.0,12.0,10.0,11.0,11.0,14.0,10.0,14.0,0.0,0.0,15.1,0.412,0.9581790123456789,16.8
10.0,11.0,12.0,13.0,10.0,12.0,12.0,14.0,9.0,13.0,11.0,13.0,11.0,13.0,11.0,14.0,10.0,14.0,0.0,0.0,15.1,0.416,0.974344135802469,16.4
9.0,10.0,11.0,12.0,9.0,10.0,9.0,10.0,9.0,11.0,12.0,14.0,12.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0,2.6,0.164,0.9612499999999998,4.8
11.0,12.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,10.0,12.0,0.0,0.0,12.5,0.392,0.9501054526748971,15.6
11.0,12.0,9.0,12.0,11.0,14.0,9.0,10.0,10.0,11.0,10.0,13.0,9.0,10.0,10.0,14.0,10.0,13.0,0.0,0.0,19.7,0.4,0.9422170781893003,16.0
10.0,11.0,12.0,13.0,11.0,12.0,9.0,12.0,11.0,12.0,9.0,13.0,10.0,14.0,10.0,11.0,12.0,14.0,0.0,0.0,8.6,0.308,0.9429552469135801,12.2
11.0,14.0,12.0,14.0,10.0,11.0,10.0,14.0,10.0,11.0,11.0,13.0,12.0,14.0,10.0,11.0,10.0,14.0,0.0,0.0,14.2,0.384,0.9396013374485594,16.2
11.0,12.0,9.0,11.0,9.0,13.0,12.0,14.0,10.0,11.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,12.5,0.4,0.9728472222222222,15.2
12.0,14.0,12.0,14.0,10.0,12.0,11.0,14.0,9.0,13.0,10.0,11.0,9.0,10.0,11.0,13.0,12.0,14.0,0.0,0.0,1.2,0.148,0.9518081275720163,4.4
11.0,12.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,12.4,0.4,0.9744984567901233,15.8
11.0,14.0,9.0,10.0,10.0,14.0,11.0,14.0,11.0,14.0,10.0,13.0,11.0,12.0,12.0,13.0,12.0,14.0,0.0,0.0,16.8,0.42,0.9796810699588475,17.4
9.0,10.0,9.0,10.0,9.0,13.0,9.0,12.0,11.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,9.0,11.0,0.0,0.0,12.7,0.36,0.9637319958847735,12.2
9.0,10.0,10.0,13.0,9.0,13.0,12.0,14.0,11.0,13.0,12.0,13.0,12.0,14.0,12.0,13.0,11.0,12.0,10.0,14.0,10.6,0.384,0.9560555555555557,18.0
11.0,14.0,9.0,12.0,11.0,14.0,11.0,12.0,11.0,13.0,10.0,12.0,9.0,11.0,10.0,12.0,10.0,13.0,12.0,14.0,17.6,0.46,0.959625,18.4
12.0,14.0,11.0,13.0,10.0,11.0,10.0,12.0,9.0,12.0,10.0,11.0,11.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,2.8,0.184,0.9600347222222221,6.0
9.0,10.0,9.0,11.0,9.0,13.0,9.0,12.0,11.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,9.0,11.0,0.0,0.0,11.8,0.372,0.9593647119341563,15.2
11.0,12.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,12.3,0.396,0.9669084362139917,16.2
11.0,14.0,9.0,12.0,11.0,14.0,11.0,12.0,11.0,13.0,10.0,12.0,9.0,11.0,10.0,12.0,10.0,13.0,12.0,14.0,17.6,0.46,0.959625,18.4
11.0,12.0,9.0,11.0,9.0,13.0,11.0,14.0,11.0,12.0,9.0,13.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,11.6,0.368,0.9646759259259259,13.6
9.0,12.0,10.0,14.0,11.0,14.0,11.0,12.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.22,0.9515817901234568,9.0
9.0,13.0,9.0,12.0,10.0,13.0,12.0,13.0,9.0,11.0,9.0,11.0,9.0,12.0,11.0,13.0,10.0,13.0,12.0,14.0,19.1,0.5,0.9500162037037038,21.0
11.0,12.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,12.2,0.396,0.9679243827160493,14.6
11.0,12.0,9.0,12.0,11.0,14.0,9.0,10.0,10.0,12.0,10.0,13.0,9.0,10.0,10.0,13.0,9.0,12.0,0.0,0.0,19.7,0.4,0.9463168724279833,17.6
12.0,14.0,11.0,13.0,10.0,11.0,10.0,13.0,12.0,14.0,10.0,12.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,1.8,0.136,0.9506944444444443,3.4
11.0,13.0,11.0,13.0,10.0,14.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,13.0,12.0,14.0,10.0,12.0,0.0,0.0,15.9,0.452,0.9611033950617283,18.6
12.0,14.0,9.0,13.0,11.0,13.0,12.0,14.0,11.0,14.0,10.0,14.0,9.0,10.0,11.0,12.0,12.0,13.0,11.0,12.0,5.5,0.328,0.9660740740740741,13.2
10.0,13.0,9.0,13.0,9.0,11.0,9.0,12.0,10.0,12.0,12.0,13.0,11.0,14.0,10.0,14.0,12.0,14.0,0.0,0.0,1.8,0.232,0.941031378600823,8.2
9.0,13.0,9.0,12.0,12.0,14.0,10.0,13.0,10.0,11.0,9.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.296,0.9541765873015873,11.6
9.0,12.0,9.0,13.0,10.0,12.0,12.0,14.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.3,0.9680825617283949,12.2
9.0,13.0,9.0,10.0,12.0,14.0,12.0,13.0,10.0,12.0,10.0,11.0,12.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,13.5,0.288,0.9510474537037036,12.0
10.0,14.0,12.0,13.0,9.0,12.0,10.0,14.0,11.0,13.0,11.0,13.0,10.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0,3.6,0.32,0.949369212962963,11.8
10.0,13.0,11.0,12.0,12.0,14.0,10.0,11.0,9.0,10.0,9.0,10.0,9.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,2.7,0.168,0.9281018518518518,6.2
12.0,14.0,11.0,14.0,10.0,13.0,9.0,13.0,10.0,12.0,11.0,14.0,10.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,7.6,0.368,0.9639756944444444,13.2
9.0,10.0,9.0,10.0,9.0,13.0,9.0,12.0,11.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,9.0,11.0,0.0,0.0,12.1,0.36,0.9553292181069958,11.0
9.0,11.0,12.0,14.0,9.0,11.0,10.0,11.0,10.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.22,0.9782175925925923,9.0
11.0,14.0,9.0,12.0,10.0,11.0,10.0,11.0,11.0,13.0,12.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.26,0.9514550264550262,10.2
12.0,14.0,12.0,13.0,9.0,13.0,11.0,12.0,10.0,14.0,9.0,11.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,6.0,0.288,0.9444618055555554,11.4
9.0,12.0,10.0,11.0,9.0,12.0,9.0,10.0,12.0,13.0,12.0,14.0,9.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,10.7,0.296,0.955329861111111,10.2
10.0,14.0,12.0,13.0,9.0,11.0,12.0,14.0,9.0,13.0,11.0,13.0,11.0,13.0,11.0,14.0,10.0,14.0,0.0,0.0,14.9,0.476,0.9731404320987652,18.4
9.0,13.0,10.0,12.0,12.0,14.0,9.0,13.0,11.0,12.0,9.0,12.0,12.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,4.2,0.288,0.9686400462962962,12.2
10.0,14.0,11.0,12.0,10.0,14.0,10.0,14.0,10.0,12.0,10.0,12.0,12.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,3.5,0.244,0.9444444444444443,7.0
11.0,12.0,11.0,13.0,10.0,14.0,9.0,13.0,9.0,10.0,9.0,12.0,9.0,12.0,12.0,14.0,10.0,12.0,0.0,0.0,12.5,0.42,0.970295781893004,15.8
10.0,13.0,10.0,12.0,9.0,10.0,10.0,13.0,9.0,13.0,9.0,10.0,11.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,14.3,0.348,0.9546932870370369,16.6
11.0,12.0,11.0,13.0,10.0,14.0,9.0,13.0,9.0,10.0,9.0,13.0,9.0,13.0,12.0,14.0,10.0,12.0,0.0,0.0,12.5,0.456,0.9672453703703702,17.8
11.0,14.0,9.0,12.0,10.0,14.0,12.0,14.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,9.3,0.352,0.9571585648148146,14.0
11.0,14.0,12.0,13.0,12.0,14.0,12.0,14.0,11.0,13.0,10.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.272,0.9553571428571427,10.8
9.0,10.0,11.0,13.0,12.0,14.0,11.0,12.0,11.0,12.0,10.0,11.0,12.0,14.0,9.0,12.0,10.0,14.0,0.0,0.0,15.3,0.328,0.9445756172839503,15.4
11.0,13.0,12.0,13.0,11.0,13.0,11.0,13.0,12.0,14.0,9.0,11.0,10.0,14.0,12.0,14.0,12.0,14.0,11.0,14.0,19.0,0.44,0.9555717592592592,18.0
10.0,12.0,10.0,13.0,11.0,14.0,10.0,14.0,11.0,13.0,10.0,12.0,11.0,13.0,11.0,13.0,12.0,14.0,11.0,13.0,12.0,0.452,0.9644027777777777,22.6
11.0,14.0,10.0,11.0,10.0,14.0,9.0,12.0,11.0,12.0,12.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.324,0.9633002645502644,15.2
10.0,14.0,11.0,13.0,11.0,13.0,9.0,11.0,10.0,14.0,9.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.364,0.9668716931216931,14.0
10.0,14.0,11.0,14.0,9.0,13.0,9.0,12.0,12.0,14.0,11.0,14.0,11.0,12.0,10.0,13.0,10.0,11.0,0.0,0.0,16.4,0.476,0.9658179012345679,19.6
9.0,10.0,12.0,13.0,10.0,13.0,10.0,14.0,9.0,11.0,11.0,12.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,6.2,0.284,0.9587876157407407,9.2
9.0,11.0,9.0,13.0,12.0,14.0,10.0,13.0,9.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.356,0.9796797839506173,11.6
9.0,13.0,11.0,14.0,9.0,10.0,10.0,12.0,11.0,14.0,9.0,11.0,9.0,12.0,10.0,13.0,10.0,13.0,0.0,0.0,18.7,0.484,0.9668106995884772,22.0
9.0,10.0,10.0,12.0,9.0,13.0,9.0,12.0,9.0,10.0,11.0,14.0,9.0,12.0,10.0,11.0,9.0,11.0,0.0,0.0,12.8,0.376,0.9558204732510287,16.8
11.0,12.0,11.0,13.0,11.0,12.0,11.0,12.0,10.0,11.0,12.0,14.0,12.0,13.0,9.0,12.0,10.0,14.0,0.0,0.0,15.3,0.308,0.9420293209876542,11.6
11.0,14.0,12.0,14.0,10.0,11.0,10.0,14.0,10.0,11.0,11.0,13.0,12.0,14.0,10.0,11.0,10.0,14.0,0.0,0.0,14.2,0.384,0.9396013374485594,16.2
11.0,14.0,9.0,13.0,11.0,14.0,10.0,11.0,11.0,13.0,10.0,12.0,9.0,11.0,10.0,12.0,10.0,12.0,12.0,14.0,17.5,0.46,0.957023148148148,18.2
11.0,12.0,9.0,11.0,10.0,14.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,11.0,14.0,9.0,10.0,0.0,0.0,11.8,0.392,0.9710622427983537,17.6
9.0,10.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,13.0,9.0,10.0,0.0,0.0,12.1,0.372,0.9643364197530864,14.0
9.0,11.0,11.0,12.0,9.0,12.0,9.0,10.0,12.0,13.0,12.0,14.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,10.7,0.272,0.9413136574074074,11.4
9.0,10.0,11.0,12.0,11.0,12.0,9.0,10.0,9.0,11.0,12.0,14.0,12.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0,2.6,0.164,0.9612499999999998,4.6
11.0,14.0,12.0,14.0,9.0,13.0,11.0,14.0,9.0,10.0,10.0,13.0,9.0,11.0,9.0,11.0,12.0,14.0,0.0,0.0,17.8,0.436,0.9571347736625513,18.2
10.0,11.0,11.0,14.0,9.0,12.0,12.0,14.0,11.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.28,0.9574151234567901,10.0
9.0,11.0,10.0,11.0,9.0,13.0,9.0,10.0,12.0,14.0,11.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.22,0.9531845238095237,9.6
9.0,12.0,11.0,14.0,9.0,10.0,9.0,10.0,10.0,11.0,11.0,13.0,11.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,17.3,0.36,0.9674913194444443,11.6
11.0,13.0,10.0,13.0,9.0,12.0,12.0,13.0,9.0,11.0,10.0,12.0,10.0,14.0,12.0,13.0,9.0,12.0,0.0,0.0,10.6,0.388,0.9639814814814814,16.2
9.0,13.0,9.0,11.0,10.0,13.0,11.0,12.0,9.0,13.0,11.0,14.0,9.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,2.2,0.236,0.9540046296296296,8.4
11.0,14.0,12.0,14.0,10.0,11.0,12.0,14.0,10.0,14.0,10.0,11.0,11.0,13.0,12.0,14.0,10.0,11.0,10.0,14.0,14.2,0.424,0.9495856481481478,23.4
11.0,12.0,11.0,12.0,9.0,13.0,10.0,13.0,12.0,14.0,12.0,13.0,10.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,5.9,0.276,0.9573408564814814,12.4
9.0,13.0,11.0,14.0,10.0,11.0,10.0,12.0,9.0,11.0,10.0,11.0,10.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,10.2,0.324,0.9680931712962962,12.0
12.0,14.0,9.0,13.0,11.0,13.0,9.0,13.0,12.0,14.0,9.0,11.0,10.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,5.6,0.288,0.9589930555555555,12.4
11.0,12.0,10.0,13.0,10.0,11.0,10.0,14.0,10.0,14.0,10.0,13.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,3.5,0.256,0.9626417824074074,9.0
9.0,10.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,11.7,0.396,0.9741640946502055,17.2
12.0,14.0,9.0,13.0,10.0,12.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,10.0,11.0,12.0,13.0,11.0,12.0,5.0,0.328,0.9564814814814813,14.8
9.0,13.0,11.0,14.0,9.0,13.0,9.0,12.0,12.0,14.0,11.0,14.0,11.0,12.0,10.0,13.0,11.0,12.0,0.0,0.0,16.4,0.476,0.9663760288065844,17.4
11.0,12.0,12.0,14.0,10.0,14.0,9.0,13.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,10.0,12.0,0.0,0.0,12.5,0.44,0.9700591563786006,20.4
10.0,11.0,9.0,12.0,12.0,13.0,10.0,13.0,9.0,10.0,9.0,11.0,12.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,1.9,0.152,0.9393518518518518,6.0
11.0,12.0,9.0,11.0,10.0,13.0,9.0,12.0,11.0,12.0,9.0,13.0,9.0,12.0,12.0,13.0,9.0,10.0,0.0,0.0,13.1,0.364,0.9592335390946501,15.2
11.0,12.0,12.0,14.0,10.0,14.0,9.0,13.0,9.0,11.0,9.0,13.0,9.0,12.0,12.0,14.0,10.0,12.0,0.0,0.0,12.5,0.46,0.9742001028806584,16.2
11.0,13.0,11.0,13.0,10.0,14.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,13.0,12.0,14.0,10.0,12.0,0.0,0.0,12.5,0.44,0.9715123456790121,19.8
9.0,11.0,10.0,11.0,9.0,10.0,9.0,11.0,10.0,13.0,12.0,14.0,11.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,16.1,0.296,0.966591435185185,11.6
9.0,12.0,11.0,12.0,9.0,10.0,9.0,12.0,12.0,14.0,10.0,12.0,9.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,10.7,0.308,0.9579282407407406,13.0
11.0,14.0,9.0,10.0,10.0,13.0,9.0,12.0,11.0,12.0,12.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.268,0.9586541005291005,10.4
10.0,11.0,9.0,10.0,9.0,13.0,9.0,12.0,9.0,10.0,9.0,13.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,12.4,0.36,0.9675520833333332,16.0
9.0,11.0,9.0,12.0,9.0,13.0,9.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.184,0.9539722222222222,4.8
10.0,14.0,11.0,12.0,10.0,12.0,9.0,12.0,10.0,14.0,10.0,12.0,11.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,14.3,0.408,0.9740856481481481,15.6
9.0,12.0,10.0,11.0,9.0,10.0,10.0,11.0,9.0,12.0,12.0,14.0,10.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,17.0,0.32,0.9695688657407406,13.6
11.0,12.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,12.5,0.4,0.9728472222222222,14.8
11.0,14.0,9.0,13.0,9.0,13.0,9.0,11.0,12.0,14.0,11.0,14.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.6,0.468,0.9709519675925926,18.6
10.0,11.0,9.0,13.0,10.0,12.0,11.0,12.0,11.0,13.0,9.0,11.0,10.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,2.5,0.196,0.9607031249999999,5.8
11.0,13.0,9.0,11.0,12.0,14.0,10.0,12.0,12.0,14.0,12.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.24,0.9661309523809523,10.0
10.0,14.0,11.0,13.0,10.0,12.0,9.0,12.0,10.0,14.0,10.0,12.0,11.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,14.1,0.424,0.974597800925926,12.8
10.0,11.0,12.0,14.0,9.0,11.0,9.0,12.0,9.0,13.0,9.0,10.0,10.0,14.0,9.0,10.0,11.0,13.0,0.0,0.0,17.1,0.4,0.9746270576131687,14.2
12.0,14.0,9.0,10.0,11.0,12.0,12.0,14.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.16,0.9526944444444443,6.0
10.0,14.0,9.0,12.0,11.0,13.0,11.0,12.0,11.0,12.0,11.0,13.0,9.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,2.0,0.148,0.9457465277777777,6.8
11.0,13.0,11.0,14.0,9.0,12.0,12.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.26,0.9655833333333332,13.2
10.0,11.0,9.0,11.0,10.0,13.0,9.0,12.0,10.0,13.0,10.0,11.0,9.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,6.2,0.264,0.9361689814814814,11.2
10.0,13.0,9.0,12.0,11.0,13.0,11.0,12.0,11.0,12.0,11.0,13.0,9.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,2.0,0.14,0.9465162037037036,7.4
9.0,11.0,12.0,14.0,11.0,12.0,10.0,14.0,12.0,14.0,12.0,14.0,9.0,13.0,11.0,13.0,11.0,13.0,9.0,12.0,10.8,0.444,0.9615648148148146,19.4
11.0,12.0,10.0,11.0,9.0,10.0,9.0,12.0,11.0,13.0,9.0,13.0,10.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,16.5,0.332,0.9660098379629629,12.2
9.0,11.0,11.0,12.0,9.0,11.0,9.0,11.0,9.0,12.0,12.0,14.0,9.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,2.6,0.22,0.9690075231481481,9.8
9.0,10.0,9.0,11.0,9.0,13.0,9.0,12.0,10.0,11.0,9.0,13.0,9.0,10.0,10.0,11.0,9.0,11.0,0.0,0.0,11.8,0.356,0.9617103909465019,11.6
12.0,14.0,9.0,12.0,9.0,11.0,12.0,14.0,9.0,10.0,9.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.228,0.9540873015873015,7.2
