robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,robot_speed_kmh,delivery_rate,utilization_rate,num_risks,run,problem,approach,generations,min_req,max_req
9,0,9,0,9,0,9,0,9,0,9,1,11,0,10,0,9,0,9,0,15,0.0,0.5925298,0.4121706,21,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,11,0.0,0.53834826,0.5947339,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,10,0.0,0.6976771,0.44179156,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,11,0.0,0.53834826,0.5947339,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,10,0.0,0.6976771,0.44179156,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,11,0.0,0.53834826,0.5947339,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,10,0.0,0.6976771,0.44179156,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,11,0.0,0.53834826,0.5947339,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,10,0.0,0.6976771,0.44179156,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,11,0.0,0.53834826,0.5947339,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,10,0.0,0.6976771,0.44179156,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,11,0.0,0.53834826,0.5947339,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,11,0,9,3,11,0,10,0,12,0,10,0,9,0,10,0,10,0.0,0.6976771,0.44179156,23,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,2,9,1,9,3,12,0,9,1,11,3,9,3,9,1,12,4,26,0.24238066,0.58474654,4.843506,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,0,10,0,9,0,9,1,12,1,12,2,9,2,10,1,12,0,11,0.0,0.9755758,1.9096777,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,12,0,9,0,11,1,9,1,12,1,9,2,10,0,12,0,10,0.09694317,0.94832695,0.19413361,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,2,9,1,9,3,11,0,9,1,11,3,9,3,9,1,12,4,26,0.24238066,0.58474654,4.843506,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,1,12,0,9,3,9,1,12,2,12,2,9,3,10,2,12,0,107,0.03176711,0.78543466,8.372588,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,10,0,9,0,9,1,9,1,12,1,9,2,10,1,12,0,11,0.064326555,1.0264442,0.74126303,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,10,0,9,0,9,1,12,1,12,2,9,3,11,1,12,0,108,0.1983563,0.68729866,6.1368937,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,0,10,1,9,0,12,1,9,1,12,1,9,2,10,1,12,4,11,0.13654655,0.8899325,2.3611274,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,1,12,0,9,3,9,1,12,2,12,2,9,3,10,0,12,0,10,0.09190798,0.7869803,6.432525,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,0,11,0,9,0,9,1,12,0,12,2,9,2,10,1,12,0,11,0.05756462,0.83546484,2.6515925,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,1,12,0,9,3,9,1,12,2,12,2,9,3,10,2,12,0,107,0.03176711,0.78543466,8.372588,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,10,0,9,0,9,1,12,1,12,1,9,1,11,1,12,0,109,0.10156149,0.73027635,3.762226,22,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,10,2,11,0,10,2,9,0,12,0,9,0,9,0,9,0,12,0,40,0.0,0.6405611,1.7232151,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,2,10,0,10,2,9,0,12,3,9,0,9,0,9,0,9,3,40,0.20815772,0.43944094,5.12911,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,10,2,11,0,10,2,9,0,12,0,9,0,9,0,9,0,12,0,40,0.0,0.6405611,1.7232151,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,2,10,3,9,4,9,3,9,3,9,1,9,2,9,2,10,3,43,0.07789641,0.6021788,8.327907,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,2,10,3,11,0,10,2,9,0,12,2,9,0,10,0,9,3,12,0,40,0.21228832,0.5120963,5.0883727,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,2,10,3,9,4,9,3,9,3,9,1,9,2,9,2,10,3,43,0.07789641,0.6021788,8.327907,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
12,3,9,2,9,0,11,2,11,0,12,0,12,2,11,0,9,1,12,0,37,0.18281776,0.5791997,4.4187245,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,2,10,0,10,2,9,0,12,3,9,0,9,0,9,0,9,3,35,0.14417511,0.6400898,5.695984,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
11,2,10,3,11,0,12,2,9,0,10,1,9,0,10,0,9,3,12,0,40,0.20012373,0.567299,4.739593,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,9,3,10,0,10,2,9,0,12,3,9,0,9,0,9,0,9,3,40,0.14799732,0.6370462,5.591779,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,9,2,10,0,10,2,9,0,12,3,9,0,9,0,9,0,9,3,40,0.20815772,0.43944094,5.12911,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,2,10,3,11,0,10,2,9,0,12,2,9,0,10,0,9,3,12,0,40,0.21228832,0.5120963,5.0883727,13,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,10,1,10,0,11,0,10,0,10,0,10,1,23,0.059788555,0.5480579,0.62876105,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,10,1,10,0,9,0,10,0,10,0,9,1,10,0.017170608,0.74235594,0.0,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,1,9,0,9,0,9,1,10,0,9,0,10,0,10,0,10,1,14,0.0,0.9135926,0.038475305,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,10,1,10,0,10,0,10,0,10,0,10,1,23,0.059788555,0.5480579,0.62876105,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,0,9,1,10,0,9,0,10,0,10,0,9,0,10,0.008339286,0.69478136,0.12998731,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,9,1,10,0,9,0,10,0,10,0,9,1,10,0.028786927,0.69705856,0.07113035,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,0,10,1,10,0,9,0,10,0,10,0,9,0,10,0.0,0.748906,0.114564076,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,0,9,1,10,0,9,0,10,0,10,0,9,0,10,0.008339286,0.69478136,0.12998731,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,10,1,10,0,9,0,10,0,10,0,9,1,10,0.017170608,0.74235594,0.0,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,9,1,10,0,9,0,10,0,10,0,9,1,10,0.028786927,0.69705856,0.07113035,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,10,1,10,0,10,0,10,0,10,0,10,1,23,0.059788555,0.5480579,0.62876105,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,10,1,10,0,9,0,10,0,10,0,9,1,10,0.017170608,0.74235594,0.0,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,10,1,9,0,11,0,9,0,9,0,9,0,9,0,9,0,36,0.010771751,0.84507024,0.51267713,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,10,1,9,0,11,0,9,0,9,0,9,0,9,0,9,0,38,0.009371966,0.8462388,0.52527696,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,3,10,1,9,2,9,0,10,2,10,3,12,3,11,3,12,4,173,0.33861172,0.7060388,10.764481,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,3,10,1,9,2,9,0,10,2,10,3,12,3,11,3,12,4,173,0.33861172,0.7060388,10.764481,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,0,10,0,9,0,11,0,9,0,10,0,12,0,9,0,9,0,36,0.0,0.79796064,0.5579747,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,2,11,0,10,1,9,1,9,0,9,0,9,3,11,0,9,2,9,3,84,0.17156583,0.74371356,8.576345,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,0,9,2,9,1,11,0,10,0,9,1,9,1,9,0,9,0,78,0.15248205,0.75683516,5.076188,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,3,11,3,11,1,9,1,9,0,10,2,9,2,12,3,11,3,12,4,173,0.31490624,0.74017507,10.6024275,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,10,0,9,0,11,0,9,2,9,0,11,0,9,2,9,0,36,0.020605087,0.79031575,2.1754775,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,0,10,0,9,0,11,0,9,0,9,0,10,0,9,1,9,4,34,0.01452589,0.7693032,2.408767,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,10,0,9,0,11,0,12,1,9,0,11,0,9,0,39,0.07007545,0.9529203,0.36737812,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,10,0,9,0,11,0,12,1,9,0,11,0,9,0,39,0.07007545,0.9529203,0.36737812,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,2,11,0,10,0,9,0,11,0,12,0,9,0,11,2,9,0,40,0.0,0.6540655,1.9574966,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,2,11,0,10,0,9,0,11,0,12,0,9,0,11,2,9,0,40,0.0,0.6540655,1.9574966,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,2,10,0,12,0,9,0,11,0,11,0,9,0,11,2,9,0,33,0.0,0.7611291,1.7653569,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,2,9,0,10,0,9,0,11,0,11,1,9,0,11,2,10,0,43,0.04220757,0.78455645,1.6735606,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,1,9,0,10,0,9,0,11,0,12,0,9,0,11,0,9,0,38,0.056050003,0.86206216,0.41865087,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,12,1,9,0,11,0,11,0,9,0,11,1,9,0,40,0.015804533,0.8707486,0.69505864,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,1,10,0,12,1,9,0,11,0,11,0,9,0,11,0,9,0,40,0.0,0.80711174,0.69989735,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,11,0,10,0,9,0,11,0,12,0,9,0,11,1,9,0,40,0.06358127,0.90877175,0.3840816,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,2,9,2,12,0,9,1,12,0,11,0,9,2,12,3,12,0,13,0,169,0.30244246,0.5017747,7.623945,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,11,1,12,1,10,0,10,0,11,0,10,0,17,0.0,0.91776484,0.0,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,9,3,9,0,10,3,9,0,10,0,10,1,12,2,9,4,12,0,164,0.17460564,0.59147054,8.420071,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,11,0,12,1,10,0,10,0,11,0,10,0,22,0.0,0.8079988,0.0075853765,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,2,9,2,12,0,9,1,12,0,11,0,9,2,12,3,12,0,13,0,169,0.30244246,0.5017747,7.623945,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,12,0,9,1,11,0,9,0,10,0,10,0,11,0,10,0,22,0.025025487,0.6687227,0.22217108,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,0,9,2,9,1,9,1,10,1,11,0,10,0,10,0,10,0,10,0,22,0.1530151,0.6635071,2.2609115,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,12,2,9,0,10,0,9,1,11,0,10,0,12,2,9,0,12,0,166,0.25797924,0.5586007,6.420046,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,0,9,2,9,1,9,1,10,1,11,2,10,0,10,0,10,0,10,0,22,0.21951833,0.65665257,3.312542,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,11,0,9,0,11,0,12,1,10,0,10,0,9,0,10,0,22,0.0,0.8079988,0.0075853765,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,3,12,0,9,0,9,4,17,0.0,0.35849932,1.5664828,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,0,12,0,9,0,9,4,17,0.0,0.59983605,0.82903296,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,0,12,0,9,0,9,4,17,0.0,0.59983605,0.82903296,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,3,12,0,9,0,9,4,17,0.0,0.35849932,1.5664828,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,3,12,0,9,0,9,4,17,0.0,0.35849932,1.5664828,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,0,12,0,9,0,9,4,17,0.0,0.59983605,0.82903296,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,0,12,0,9,0,9,4,17,0.0,0.59983605,0.82903296,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,3,12,0,9,0,9,4,17,0.0,0.35849932,1.5664828,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,0,12,0,9,0,9,4,17,0.0,0.59983605,0.82903296,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,3,12,0,9,0,9,4,17,0.0,0.35849932,1.5664828,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,3,12,0,9,0,9,4,17,0.0,0.35849932,1.5664828,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,0,12,0,9,0,9,0,9,0,12,0,9,0,9,4,17,0.0,0.59983605,0.82903296,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,2,12,0,9,4,9,0,11,0,11,0,9,4,9,2,10,0,9,0,25,0.06091763,0.5201038,3.6141708,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,10,4,9,0,11,0,11,1,11,0,9,0,10,0,10,0,10,0.0,0.8093283,1.3617889,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,4,9,0,11,0,11,1,12,0,9,0,10,0,10,0,10,0.06904773,0.95002156,0.83605534,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,4,10,0,9,4,9,0,10,0,11,0,12,3,9,2,10,0,9,0,25,0.024736151,0.5217249,3.9992232,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,4,9,0,11,0,11,1,12,0,9,0,10,0,10,0,10,0.06904773,0.95002156,0.83605534,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,9,4,9,0,11,0,11,0,9,0,9,1,10,0,9,0,25,0.047671735,0.729368,2.0096853,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,9,4,9,0,11,0,11,0,9,0,9,1,10,0,9,0,27,0.031803098,0.7739343,2.5456314,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,9,4,9,0,11,0,11,0,9,0,9,1,10,0,9,0,25,0.047671735,0.729368,2.0096853,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,11,4,9,0,11,0,11,1,11,0,9,1,10,0,9,0,11,0.0,0.8524521,0.8535697,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,10,4,9,0,11,0,11,0,9,0,9,1,10,0,9,0,14,0.013658415,0.78697675,1.7732202,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,9,4,9,0,11,0,11,0,9,0,9,1,10,0,9,0,27,0.031803098,0.7739343,2.5456314,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,10,0,11,4,9,0,11,0,11,0,11,0,9,1,10,0,9,0,11,0.005985099,0.80339557,1.137101,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,0,11,1,11,1,12,1,10,3,12,0,11,1,12,3,10,0,188,0.510331,0.5437863,10.242993,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,11,0,9,1,12,1,10,1,12,0,9,0,9,1,9,1,10,0.0,0.6428653,0.0,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,11,0,9,1,12,1,10,1,12,0,9,0,9,1,9,1,10,0.0,0.6428653,0.0,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,0,11,1,11,1,12,1,10,3,12,0,11,1,12,3,10,0,188,0.510331,0.5437863,10.242993,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,2,10,1,11,4,10,1,12,0,9,1,9,3,10,0,11,4,9,0,177,0.41295004,0.64065826,9.382403,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,2,11,2,11,0,12,1,10,3,12,0,11,1,12,3,10,0,183,0.49209005,0.5719556,10.227406,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,2,11,2,11,0,12,1,10,3,12,0,11,1,12,3,10,0,183,0.49209005,0.5719556,10.227406,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,2,10,1,11,4,10,1,12,0,9,1,9,3,10,0,11,4,9,0,177,0.41295004,0.64065826,9.382403,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,11,0,9,1,12,1,10,1,12,0,9,0,9,1,9,1,10,0.0,0.6428653,0.0,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,1,11,1,11,0,12,1,10,3,12,0,11,1,12,3,10,0,188,0.510331,0.5437863,10.242993,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,1,11,2,11,2,11,0,12,1,10,3,12,0,11,1,12,3,10,0,183,0.49209005,0.5719556,10.227406,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,2,10,1,11,4,10,1,12,0,9,1,9,3,10,0,11,4,9,0,177,0.41295004,0.64065826,9.382403,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,2,9,0,9,1,9,0,12,2,9,0,11,1,9,1,11,1,183,0.29132587,0.62358487,7.9382606,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,9,1,9,0,12,0,9,0,9,1,9,1,11,1,23,0.0,0.85251623,0.11238666,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,9,1,9,0,12,1,9,0,11,1,10,1,11,1,23,0.007217212,0.82061476,0.0,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,9,1,9,0,12,0,9,0,9,1,9,1,11,1,19,0.0,0.85363436,0.0,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,12,2,9,0,9,1,9,0,12,1,9,0,9,1,9,1,10,2,183,0.31589258,0.6706559,7.9377894,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,2,9,0,9,1,9,0,12,2,9,0,11,1,9,1,11,1,183,0.29132587,0.62358487,7.9382606,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,1,9,4,9,0,9,0,11,1,9,0,11,0,9,1,11,2,30,0.13647074,0.70348525,3.7385008,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,9,1,9,0,10,0,9,0,9,0,9,1,11,2,29,0.038713142,0.72476363,1.7892803,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
10,0,12,2,9,0,9,1,9,0,12,2,9,0,9,1,9,1,10,4,183,0.29387987,0.6735453,7.8591228,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,1,9,4,9,0,9,0,11,1,9,0,11,0,9,1,11,2,30,0.13647074,0.70348525,3.7385008,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,1,9,1,9,0,12,0,9,0,9,1,9,1,11,1,19,0.03612192,0.7715738,0.39502645,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,10,0,9,0,9,0,9,0,12,0,9,0,9,1,9,1,11,1,19,0.022726847,0.7300656,0.66957873,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,0,9,0,9,0,9,0,10,0,9,0,9,1,12,0.01799789,0.6314027,0.007292852,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,1,9,0,9,0,11,0,10,0,9,0,9,1,10,0.0,0.7114973,0.20582505,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,2,9,0,9,0,9,0,9,0,10,0,9,0,9,0,17,0.11142163,0.539442,0.51761246,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,2,9,1,9,0,9,2,11,2,10,0,9,2,9,0,42,0.010046855,0.5891898,4.328751,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,1,9,0,9,0,9,0,10,0,9,0,9,1,10,0.0,0.7114973,0.20582505,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,1,9,2,9,2,10,0,10,0,9,3,10,0,11,2,9,0,19,0.030730024,0.43686995,3.3518088,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,2,10,1,11,0,10,0,9,3,10,2,11,1,9,0,19,0.10988487,0.5322777,3.3246787,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,1,9,2,9,2,9,0,10,0,9,3,10,0,11,2,9,0,19,0.030730024,0.43686995,3.3518088,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,11,1,9,2,9,1,9,0,9,2,11,2,10,0,9,2,9,0,42,0.010046855,0.5891898,4.328751,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,1,10,1,9,0,9,0,9,0,10,0,9,0,9,0,10,0.0,0.6671767,0.28045526,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,1,10,4,10,0,11,0,9,0,9,0,9,0,44,0.06809805,0.7363402,1.180896,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,2,10,4,10,0,11,0,9,0,9,0,9,0,45,0.16844216,0.63420445,2.6385174,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,0,10,4,10,0,11,1,9,0,9,0,9,0,35,0.0,0.91238254,2.4444108,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,3,10,1,10,4,10,0,11,0,9,0,9,0,9,0,44,0.037182346,0.94072145,1.8683842,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,3,10,0,10,4,10,0,11,0,9,0,9,0,9,0,46,0.15638147,0.6749859,4.5764513,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,0,10,4,10,0,11,0,9,0,9,0,9,0,40,0.18126999,0.6936219,1.5503197,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,2,10,4,10,0,11,0,9,0,9,0,9,0,45,0.13268825,0.6795287,3.3761644,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,0,10,4,10,0,11,1,9,0,9,0,9,0,43,0.010393918,0.847467,2.642129,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,9,1,10,4,10,0,11,0,9,0,9,0,9,0,38,0.11988507,0.72941047,2.9514544,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
9,0,9,0,9,0,10,3,10,4,10,0,11,0,9,0,9,0,9,0,44,0.05292709,0.7575348,1.3492204,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,63,50,50
